.model_id,.model_desc,.key,.index,.value,.conf_lo,.conf_hi,mean,low,high
1,GLMNET,prediction,06/01/2019,4.765102646,4.169079245,5.361126047,116.3431614,63.65589245,211.9646196
1,GLMNET,prediction,13/01/2019,5.878462339,5.282438938,6.474485739,356.259475,195.8493938,647.3857026
1,GLMNET,prediction,20/01/2019,5.902714303,5.306690902,6.498737704,365.0296361,200.6817384,663.3025571
1,GLMNET,prediction,27/01/2019,5.369550633,4.773527233,5.965574034,213.7663372,117.335905,388.776709
1,GLMNET,prediction,03/02/2019,5.279101669,4.683078269,5.87512507,195.1935495,107.1023289,355.0691916
1,GLMNET,prediction,10/02/2019,5.01151647,4.415493069,5.607539871,149.1322346,81.7226188,271.4730937
1,GLMNET,prediction,17/02/2019,5.071137113,4.475113712,5.667160514,158.3554295,86.8045843,288.2121535
1,GLMNET,prediction,24/02/2019,5.392319596,4.796296195,5.988342996,218.7124389,120.061199,397.7533265
1,GLMNET,prediction,03/03/2019,5.043077082,4.447053681,5.639100483,153.946064,84.375031,280.2096517
1,GLMNET,prediction,10/03/2019,4.9773259,4.381302499,5.573349301,144.0858883,78.94209013,262.3145436
1,GLMNET,prediction,17/03/2019,4.853511573,4.257488172,5.449534974,127.189748,69.63234414,231.6499524
1,GLMNET,prediction,24/03/2019,4.673362807,4.077339406,5.269386208,106.0571503,57.98831693,193.2966681
1,GLMNET,prediction,31/03/2019,4.647896181,4.05187278,5.243919581,103.3651889,56.50505056,188.4110614
1,GLMNET,prediction,07/04/2019,4.714095376,4.118071975,5.310118777,110.5078928,60.44066885,201.3742643
1,GLMNET,prediction,14/04/2019,4.699698518,4.103675117,5.295721919,108.9140303,59.5624532,198.4815834
1,GLMNET,prediction,21/04/2019,4.87776848,4.28174508,5.473791881,130.337255,71.36661538,237.3623229
1,GLMNET,prediction,28/04/2019,5.10864453,4.512621129,5.704667931,164.4459458,90.16044892,299.2657544
1,GLMNET,prediction,05/05/2019,5.097773501,4.501750101,5.693796902,162.657119,89.17480827,296.0192354
1,GLMNET,prediction,12/05/2019,5.500412278,4.904388878,6.096435679,243.7928342,133.8804563,443.2714188
1,GLMNET,prediction,19/05/2019,5.859972644,5.263949243,6.455996044,349.7145496,192.2431504,635.5074003
1,GLMNET,prediction,26/05/2019,5.954678988,5.358655587,6.550702389,384.5531237,211.4391485,698.7354878
1,GLMNET,prediction,02/06/2019,6.044033438,5.448010037,6.640056839,420.5900674,231.2954463,764.1384812
1,GLMNET,prediction,09/06/2019,6.118074162,5.522050761,6.714097562,452.9895416,249.1475042,822.939877
1,GLMNET,prediction,16/06/2019,6.13923723,5.54321383,6.735260631,462.6997399,254.4978078,840.5627931
1,GLMNET,prediction,23/06/2019,6.165492029,5.569468629,6.76151543,475.0353087,261.2946863,862.9504609
1,GLMNET,prediction,30/06/2019,6.221613153,5.625589752,6.817636554,502.5148237,276.4358547,912.8226851
1,GLMNET,prediction,07/07/2019,6.278639074,5.596434295,6.960843853,532.0627111,268.4638637,1053.523045
1,GLMNET,prediction,14/07/2019,6.493079475,5.810874696,7.175284254,659.5543952,332.9110686,1305.731492
1,GLMNET,prediction,21/07/2019,6.466132128,5.783927349,7.148336907,641.9919007,324.0332058,1270.98876
1,GLMNET,prediction,28/07/2019,6.374403513,5.692198733,7.056608292,585.635406,295.5449276,1159.502398
1,GLMNET,prediction,04/08/2019,6.345997894,5.663793114,7.028202673,569.206111,287.2398985,1127.0014
1,GLMNET,prediction,11/08/2019,6.193616315,5.511411536,6.875821094,488.6135051,246.500236,967.5703266
1,GLMNET,prediction,18/08/2019,6.166263376,5.484058597,6.848468156,475.4026387,239.8221266,941.4361349
1,GLMNET,prediction,25/08/2019,6.134998502,5.452793723,6.817203282,460.7384025,232.4093369,912.426837
1,GLMNET,prediction,01/09/2019,6.019829121,5.337624341,6.7020339,410.5082715,207.0179432,813.0598589
1,GLMNET,prediction,08/09/2019,5.85945014,5.17724536,6.541654919,349.5313477,176.1940324,692.4332047
1,GLMNET,prediction,15/09/2019,5.672737999,4.99053322,6.354942779,289.8297369,146.0147938,574.3294187
1,GLMNET,prediction,22/09/2019,5.754174783,5.071970004,6.436379563,314.5050801,158.4882105,623.1430337
1,GLMNET,prediction,29/09/2019,5.694354831,5.012150052,6.37655961,296.1849972,149.2273858,586.9016137
1,GLMNET,prediction,06/10/2019,5.53830002,4.856095241,6.2205048,253.2454199,127.5213761,501.9570606
1,GLMNET,prediction,13/10/2019,5.432059363,4.749854584,6.114264143,227.6195717,114.5674779,451.2631237
1,GLMNET,prediction,20/10/2019,5.495374712,4.813169933,6.177579491,242.562775,122.1212858,480.8242839
1,GLMNET,prediction,27/10/2019,5.61231574,4.930110961,6.294520519,272.777502,137.3948679,540.5960993
1,GLMNET,prediction,03/11/2019,5.710605545,5.028400766,6.392810324,301.0539202,151.6886325,596.5334852
1,GLMNET,prediction,10/11/2019,5.855041728,5.172836948,6.537246507,347.9894622,175.4146073,689.3829936
1,GLMNET,prediction,17/11/2019,5.949167812,5.266963033,6.631372592,382.4341172,192.8264233,757.5225983
1,GLMNET,prediction,24/11/2019,5.99845131,5.31624653,6.680656089,401.8044908,202.6181712,795.8417397
1,GLMNET,prediction,01/12/2019,5.879645217,5.197440438,6.561849997,356.6823197,179.8088576,706.5795041
1,GLMNET,prediction,08/12/2019,5.793088684,5.110883904,6.475293463,327.0246256,164.8168564,647.9096306
1,GLMNET,prediction,15/12/2019,5.794425705,5.112220926,6.476630484,327.4634949,165.0387053,648.7778169
1,GLMNET,prediction,22/12/2019,5.607226737,4.925021957,6.289431516,271.3877865,136.692365,537.8469161
1,GLMNET,prediction,29/12/2019,5.517372388,4.835167608,6.199577167,247.9799541,124.8596766,491.5407346
1,GLMNET,prediction,05/01/2020,6.019762397,5.595106423,6.444418372,410.4808152,268.1062877,628.1806212
1,GLMNET,prediction,12/01/2020,6.005107431,5.580451457,6.429763405,404.4945491,264.1913012,619.0272355
1,GLMNET,prediction,19/01/2020,5.951912238,5.527256264,6.376568212,383.4878689,250.4530429,586.9066709
1,GLMNET,prediction,26/01/2020,5.97391744,5.549261466,6.398573414,392.0423787,256.0476473,599.9870663
1,GLMNET,prediction,02/02/2020,5.826651533,5.401995559,6.251307508,338.2209054,220.848687,517.6905734
1,GLMNET,prediction,09/02/2020,5.870005792,5.445349817,6.294661766,353.251032,230.6783107,540.6726032
1,GLMNET,prediction,16/02/2020,5.944184773,5.519528799,6.368840747,380.5282024,248.5174366,582.3811505
1,GLMNET,prediction,23/02/2020,6.027875663,5.603219689,6.452531638,413.8328481,270.2984996,633.306095
1,GLMNET,prediction,01/03/2020,5.914553486,5.489897512,6.33920946,369.3888819,241.2323796,565.3484133
1,GLMNET,prediction,08/03/2020,5.977609736,5.552953762,6.40226571,393.4962901,256.9984977,602.2101904
1,GLMNET,prediction,15/03/2020,5.990568301,5.565912327,6.415224275,398.6416622,260.3635439,610.077795
1,GLMNET,prediction,22/03/2020,5.993990784,5.569334809,6.418646758,400.011772,261.2595886,612.1727811
1,GLMNET,prediction,29/03/2020,5.996776179,5.572120204,6.421432153,401.1303053,261.9911035,613.8830904
1,GLMNET,prediction,05/04/2020,6.015500941,5.590844967,6.440156915,408.7310387,266.9619431,625.5051004
1,GLMNET,prediction,12/04/2020,5.825413958,5.400757984,6.250069932,337.8013535,220.5743023,517.0490516
1,GLMNET,prediction,19/04/2020,5.951453176,5.526797202,6.37610915,383.3114056,250.3376368,586.6368472
1,GLMNET,prediction,26/04/2020,5.954808565,5.530152591,6.379464539,384.6030858,251.1823889,588.6119092
1,GLMNET,prediction,03/05/2020,6.066044277,5.641388302,6.490700251,429.9724972,280.8537452,657.9846562
1,GLMNET,prediction,10/05/2020,6.084390439,5.659734465,6.509046413,437.9521629,286.0724045,670.186078
1,GLMNET,prediction,17/05/2020,6.299956056,5.875300081,6.72461203,543.5479798,355.1315131,831.6488709
1,GLMNET,prediction,24/05/2020,6.478058461,6.053402487,6.902714435,649.7063472,424.5585267,993.9718398
1,GLMNET,prediction,31/05/2020,6.613758767,6.189102793,7.038414741,744.2790912,486.4086036,1138.579646
1,GLMNET,prediction,07/06/2020,6.71117572,6.286519746,7.135831695,820.5359685,536.2802001,1255.181314
1,GLMNET,prediction,14/06/2020,6.862685728,6.438029754,7.287341703,954.9309939,624.1738394,1460.679948
1,GLMNET,prediction,21/06/2020,7.102744348,6.678088374,7.527400322,1214.297702,793.7983014,1857.268319
1,GLMNET,prediction,28/06/2020,7.263396862,6.838740887,7.688052836,1426.095961,932.3132482,2181.121474
1,GLMNET,prediction,05/07/2020,7.36566759,7.051435809,7.679899371,1579.770381,1153.515217,2163.401959
1,GLMNET,prediction,12/07/2020,7.359345625,7.045113844,7.673577406,1569.808328,1146.239435,2149.761847
1,GLMNET,prediction,19/07/2020,7.416938624,7.102706843,7.731170405,1662.931782,1214.252124,2277.267137
1,GLMNET,prediction,26/07/2020,7.367330463,7.053098682,7.681562244,1582.401188,1155.436626,2167.004079
1,GLMNET,prediction,02/08/2020,7.417664075,7.103432294,7.731895856,1664.139321,1215.134049,2278.920507
1,GLMNET,prediction,09/08/2020,7.266257675,6.952025894,7.580489456,1430.184462,1044.265182,1958.587863
1,GLMNET,prediction,16/08/2020,7.328381584,7.014149803,7.642613365,1521.915067,1111.260604,2084.186055
1,GLMNET,prediction,23/08/2020,7.229680148,6.915448367,7.543911929,1378.781107,1006.722756,1888.206028
1,GLMNET,prediction,30/08/2020,7.067020277,6.752788496,7.381252058,1171.648655,855.4436255,1604.598812
1,GLMNET,prediction,06/09/2020,6.995606847,6.681375066,7.309838628,1090.826048,796.4148569,1493.935929
1,GLMNET,prediction,13/09/2020,6.897967943,6.583736162,7.212199723,989.2604037,722.2364159,1354.871532
1,GLMNET,prediction,20/09/2020,6.686307986,6.372076205,7.000539767,800.3581584,584.2717126,1096.225245
1,GLMNET,prediction,27/09/2020,6.582359457,6.268127676,6.896591237,721.2414177,526.4888225,987.8980451
1,GLMNET,prediction,04/10/2020,6.511202257,6.196970476,6.825434037,671.6346111,490.2585049,919.9760554
1,GLMNET,prediction,11/10/2020,6.47334768,6.1591159,6.787579461,646.6482212,472.0097018,885.7645142
1,GLMNET,prediction,18/10/2020,6.404767038,6.090535257,6.718998819,603.7209052,440.6577483,826.9881302
1,GLMNET,prediction,25/10/2020,6.44792085,6.133689069,6.762152631,630.3881766,460.1341827,863.5011463
1,GLMNET,prediction,01/11/2020,6.434309246,6.120077465,6.748541027,621.8521967,453.8999321,851.8136225
1,GLMNET,prediction,08/11/2020,6.220999223,5.906767442,6.535231004,502.2057956,366.5162156,687.9929258
1,GLMNET,prediction,15/11/2020,6.122579043,5.808347262,6.436810824,455.0393242,332.0681961,623.4122604
1,GLMNET,prediction,22/11/2020,6.03859629,5.724364509,6.352828071,418.3040403,305.2385915,573.1140505
1,GLMNET,prediction,29/11/2020,5.828424295,5.514192514,6.142656076,338.8227966,247.1894869,464.2877709
1,GLMNET,prediction,06/12/2020,5.786699929,5.472468148,6.10093171,324.9356369,237.0470035,445.2733737
1,GLMNET,prediction,13/12/2020,5.664503128,5.350271347,5.978734908,287.4446253,209.6654535,393.9404162
1,GLMNET,prediction,20/12/2020,5.657544651,5.343312871,5.971776432,285.4444574,208.2046314,391.2017722
1,GLMNET,prediction,27/12/2020,5.662114098,5.347882317,5.976345879,286.7563451,209.1627682,392.998018
1,GLMNET,prediction,03/01/2021,5.530466607,4.762285972,6.298647242,251.2615905,116.0131091,542.8357339
1,GLMNET,prediction,10/01/2021,5.48139669,4.713216055,6.249577325,239.1819329,110.4098847,516.7939198
1,GLMNET,prediction,17/01/2021,5.480584865,4.71240423,6.2487655,238.9870263,110.3194761,516.3737323
1,GLMNET,prediction,24/01/2021,5.366807093,4.598626459,6.134987728,213.1779247,98.34776362,460.7334277
1,GLMNET,prediction,31/01/2021,5.281544467,4.513363832,6.049725102,195.6733964,90.22817922,422.9964581
1,GLMNET,prediction,07/02/2021,5.177705866,4.409525231,5.945886501,176.27565,81.23041379,381.1780122
1,GLMNET,prediction,14/02/2021,5.070577852,4.302397217,5.838758486,158.2663331,72.87668002,342.3527988
1,GLMNET,prediction,21/02/2021,5.101869613,4.333688978,5.870050248,163.3288516,75.22496077,353.266781
1,GLMNET,prediction,28/02/2021,4.991739394,4.223558759,5.759920029,146.1922262,67.27603038,316.3229511
1,GLMNET,prediction,07/03/2021,5.048164632,4.279983998,5.816345267,154.7363685,71.23928399,334.7427585
1,GLMNET,prediction,14/03/2021,4.986715698,4.218535063,5.754896333,145.4546315,66.93389248,314.7328146
1,GLMNET,prediction,21/03/2021,4.959601111,4.191420476,5.727781746,141.5369281,65.11664141,306.2868714
1,GLMNET,prediction,28/03/2021,4.967040324,4.198859689,5.735220958,142.6012446,65.61033121,308.5813678
1,GLMNET,prediction,04/04/2021,4.96541833,4.197237695,5.733598965,142.3685131,65.50237727,308.0796359
1,GLMNET,prediction,11/04/2021,4.980641247,4.212460612,5.748821881,144.5676965,66.52248219,312.8207244
1,GLMNET,prediction,18/04/2021,4.951236448,4.183055813,5.719417082,140.3496273,64.56590453,303.7272403
1,GLMNET,prediction,25/04/2021,4.955897021,4.187716386,5.724077655,141.0099351,64.87219239,305.1507585
1,GLMNET,prediction,02/05/2021,5.119873138,4.351692503,5.888053773,166.3141425,76.60970652,359.7025917
1,GLMNET,prediction,09/05/2021,4.911151094,4.142970459,5.679331729,134.7956381,61.98965204,291.7537258
1,GLMNET,prediction,16/05/2021,5.067534877,4.299354243,5.835715512,157.7824264,72.65221687,341.3095731
1,GLMNET,prediction,23/05/2021,5.010181822,4.242001187,5.778362457,148.9319946,68.54688901,322.2294546
1,GLMNET,prediction,30/05/2021,5.134579676,4.366399041,5.902760311,168.7929368,77.75951069,365.0464766
1,GLMNET,prediction,06/06/2021,5.29573299,4.527552355,6.063913625,198.4837921,91.53179873,429.0552226
1,GLMNET,prediction,13/06/2021,5.276695102,4.508514467,6.044875737,194.7219641,89.78685141,420.9453218
1,GLMNET,prediction,20/06/2021,5.238433982,4.470253347,6.006614617,187.3748729,86.3788574,405.1061655
1,GLMNET,prediction,27/06/2021,5.192666472,4.424485837,5.960847106,178.9477393,82.46987905,386.9386104
1,GLMNET,prediction,04/07/2021,5.005681965,4.500341297,5.511022633,148.2588378,89.04785914,246.4040013
1,GLMNET,prediction,11/07/2021,4.911089015,4.405748347,5.416429683,134.7872082,80.92042483,224.0741004
1,GLMNET,prediction,18/07/2021,4.816890026,4.311549358,5.322230694,122.5801614,73.5559133,203.8403088
1,GLMNET,prediction,25/07/2021,4.492651704,3.987311036,4.997992372,88.35808319,52.90973297,147.1154996
1,GLMNET,prediction,01/08/2021,4.522599087,4.017258419,5.027939755,91.07459718,54.5486059,151.6182576
1,GLMNET,prediction,08/08/2021,4.55995294,4.054612272,5.065293608,94.57898175,56.66280117,157.4269506
1,GLMNET,prediction,15/08/2021,4.35557564,3.850234972,4.860916308,76.9116615,46.00410659,128.1424822
1,GLMNET,prediction,22/08/2021,4.343878642,3.838537974,4.84921931,76.00563815,45.45750268,126.6407031
1,GLMNET,prediction,29/08/2021,4.147587222,3.642246554,4.65292789,62.28113262,37.17750829,103.8916476
1,GLMNET,prediction,05/09/2021,4.080331646,3.574990978,4.585672314,58.16508848,34.69429879,97.06909823
1,GLMNET,prediction,12/09/2021,4.01408681,3.508746142,4.519427478,54.37270652,32.4063547,90.78303515
1,GLMNET,prediction,19/09/2021,4.162316959,3.656976291,4.667657627,63.22014579,37.74401495,105.448109
1,GLMNET,prediction,26/09/2021,4.413025215,3.907684547,4.918365883,81.5187232,48.78354698,135.7789178
1,GLMNET,prediction,03/10/2021,4.710449541,4.205108873,5.215790209,110.1020936,66.02789479,183.1572862
1,GLMNET,prediction,10/10/2021,4.737944335,4.232603667,5.243285003,113.1992049,67.89638208,188.2909033
1,GLMNET,prediction,17/10/2021,4.736600336,4.231259668,5.241941004,113.0458244,67.80384763,188.0366675
1,GLMNET,prediction,24/10/2021,4.691120619,4.185779951,5.196461287,107.9752311,64.74475861,179.631905
1,GLMNET,prediction,31/10/2021,4.427987633,3.922646965,4.933328301,82.76268594,49.53402972,137.8408483
1,GLMNET,prediction,07/11/2021,4.413984976,3.908644309,4.919325644,81.59795947,48.83135022,135.9102559
1,GLMNET,prediction,14/11/2021,4.310808154,3.805467486,4.816148822,73.50067266,43.94625696,122.4885973
1,GLMNET,prediction,21/11/2021,4.015934716,3.510594048,4.521275384,54.47512468,32.46814357,90.95279837
1,GLMNET,prediction,28/11/2021,4.229641007,3.724300339,4.734981675,67.6925676,40.4422271,112.8613722
1,GLMNET,prediction,05/12/2021,4.343529149,3.838188481,4.848869817,75.97872992,45.44126895,126.5961014
1,GLMNET,prediction,12/12/2021,4.102671969,3.597331301,4.608012637,59.50173055,35.50069497,99.28464943
1,GLMNET,prediction,19/12/2021,4.305532594,3.800191926,4.810873262,73.10867476,43.70976463,121.8388411
1,GLMNET,prediction,26/12/2021,4.251712836,3.746372168,4.757053503,69.22559428,41.36710212,115.4024407
1,GLMNET,prediction,02/01/2022,4.325191339,3.726531989,4.92385069,74.5799729,40.5348149,136.5311848
1,GLMNET,prediction,09/01/2022,4.457477571,3.858818221,5.056136922,85.26962542,46.40929093,155.9829062
1,GLMNET,prediction,16/01/2022,4.721694991,4.123035641,5.320354341,111.3585381,60.74639792,203.4563165
1,GLMNET,prediction,23/01/2022,5.019494111,4.420834761,5.618153462,150.3347259,82.16567985,274.380413
1,GLMNET,prediction,30/01/2022,5.282576866,4.683917516,5.881236217,195.8765468,107.1930916,357.2518449
1,GLMNET,prediction,06/02/2022,5.194830415,4.596171064,5.793489765,179.3375576,98.10412491,327.1562166
1,GLMNET,prediction,13/02/2022,5.112891516,4.514232165,5.711550866,165.1500866,90.3074301,301.3395932
1,GLMNET,prediction,20/02/2022,5.119272443,4.520613093,5.717931794,166.2136679,90.89191898,303.2749683
1,GLMNET,prediction,27/02/2022,5.351601846,4.752942496,5.950261197,209.9459303,114.9248916,382.8535872
1,GLMNET,prediction,06/03/2022,5.474774774,4.876115423,6.073434124,237.5967226,130.1203263,433.169115
1,GLMNET,prediction,13/03/2022,5.704560929,5.105901578,6.303220279,299.2336271,163.9927574,545.3284104
1,GLMNET,prediction,20/03/2022,5.992840901,5.394181551,6.591500252,399.5509207,219.1219147,727.8735438
1,GLMNET,prediction,27/03/2022,6.195033568,5.596374217,6.793692918,489.3079033,268.4476755,891.2023158
1,GLMNET,prediction,03/04/2022,6.274575267,5.675915916,6.873234617,529.9008425,290.7554397,965.0683787
1,GLMNET,prediction,10/04/2022,6.4059866,5.80732725,7.004645951,604.45885,331.7286357,1100.739916
1,GLMNET,prediction,17/04/2022,6.58803618,5.98937683,7.186695531,725.3530419,398.1657842,1320.728371
1,GLMNET,prediction,24/04/2022,6.727170175,6.128510824,7.325829525,833.7816342,457.7524887,1518.033453
1,GLMNET,prediction,01/05/2022,6.976506597,6.377847247,7.575165948,1070.169796,587.6591048,1948.183698
1,GLMNET,prediction,08/05/2022,7.102277937,6.503618586,7.700937287,1213.731006,666.5528654,2209.418818
1,GLMNET,prediction,15/05/2022,7.012471214,6.413811863,7.611130564,1109.395141,609.2153108,2019.561181
1,GLMNET,prediction,22/05/2022,7.302419757,6.703760406,7.901079107,1482.88623,814.4665521,2699.194556
1,GLMNET,prediction,29/05/2022,7.309208448,6.710549097,7.907867798,1492.994146,820.0213362,2717.587704
1,GLMNET,prediction,05/06/2022,7.424270152,6.825610802,8.022929503,1675.175773,920.1388653,3049.099532
1,GLMNET,prediction,12/06/2022,7.415960889,6.817301539,8.014620239,1661.305692,912.5165918,3023.860457
1,GLMNET,prediction,19/06/2022,7.365198595,6.766539244,7.963857945,1579.029181,867.3017081,2874.143731
1,GLMNET,prediction,26/06/2022,7.225578867,6.626919516,7.824238217,1373.133826,754.1523495,2499.480562
1,GLMNET,prediction,03/07/2022,7.340724907,6.862277491,7.819172323,1540.829391,954.5408264,2486.845424
1,GLMNET,prediction,10/07/2022,7.365867952,6.887420535,7.844315368,1580.087138,978.8706129,2550.190439
1,GLMNET,prediction,17/07/2022,7.344416578,6.865969161,7.822863994,1546.531837,958.0748877,2496.046703
1,GLMNET,prediction,24/07/2022,7.083117286,6.604669869,7.561564702,1190.677534,737.5360156,1921.851851
1,GLMNET,prediction,31/07/2022,7.101841325,6.623393909,7.580288742,1213.200756,751.4946667,1958.194585
1,GLMNET,prediction,07/08/2022,7.169236483,6.690789067,7.6476839,1297.852529,803.9571668,2094.785913
1,GLMNET,prediction,14/08/2022,7.045678389,6.567230973,7.524125805,1146.887286,710.3972349,1851.19334
1,GLMNET,prediction,21/08/2022,7.025236672,6.546789256,7.503684089,1123.660704,696.0026802,1813.715688
1,GLMNET,prediction,28/08/2022,6.78897588,6.310528464,7.267423297,887.0036741,549.3357047,1431.853654
1,GLMNET,prediction,04/09/2022,6.667074875,6.188627459,7.145522291,785.0928185,486.1769767,1267.413634
1,GLMNET,prediction,11/09/2022,6.570144481,6.091697065,7.048591898,712.4729191,441.1711679,1150.236542
1,GLMNET,prediction,18/09/2022,6.612562298,6.134114882,7.091009714,743.3879208,460.330581,1200.119976
1,GLMNET,prediction,25/09/2022,6.562003501,6.083556085,7.040450918,706.6881293,437.5860743,1140.902394
1,GLMNET,prediction,02/10/2022,6.406458982,5.928011566,6.884906398,604.7449253,374.4072984,976.4101782
1,GLMNET,prediction,09/10/2022,6.235767256,5.75731984,6.714214673,509.6923001,315.4989234,823.0363745
1,GLMNET,prediction,16/10/2022,6.192777844,5.714330428,6.671225261,488.2031508,302.1811338,788.3621867
1,GLMNET,prediction,23/10/2022,6.150173353,5.671725937,6.62862077,467.7986476,289.535548,755.4381485
1,GLMNET,prediction,30/10/2022,6.171323078,5.692875662,6.649770495,477.8192026,295.7457353,771.6069878
1,GLMNET,prediction,06/11/2022,5.947446948,5.468999532,6.425894364,381.7748464,236.2227401,616.6329594
1,GLMNET,prediction,13/11/2022,5.966115446,5.48766803,6.444562863,388.987796,240.6929285,628.2715387
1,GLMNET,prediction,20/11/2022,5.890703427,5.41225601,6.369150843,360.6595959,223.1366724,582.5620825
1,GLMNET,prediction,27/11/2022,5.980364053,5.501916637,6.458811469,394.5843557,244.1613676,637.3019642
1,GLMNET,prediction,04/12/2022,5.90562466,5.427177244,6.384072077,366.0964648,226.5061439,591.3348362
1,GLMNET,prediction,11/12/2022,5.7748157,5.296368284,6.253263116,321.0850689,198.610563,518.7059216
1,GLMNET,prediction,18/12/2022,5.93472784,5.456280424,6.413175257,376.9371229,233.2245859,608.8269672
